Day,Source,Account name,Campaign name,Ad Set Name,Ad name,Amount spent (USD),Impressions,Reach,Frequency,Link clicks,Registrations Completed,Adds to cart,Checkouts Initiated,Purchases,Purchases conversion value
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]ASC_250731,쿨특가_이미지_캐러셀_250801,4.29,77,61,1.26229508,4,,1,1,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]ASC_250731,쿨특가_이미지_할인_V1_250801,5.26,164,137,1.19708029,5,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]Beauty_250731,쿨특가_이미지_선스틱+미스트_250801,2.56,86,75,1.14666667,3,,1,1,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]Beauty_250731,쿨특가_이미지_선스틱_V1_250801,101.41,3248,2831,1.14729777,109,,7,4,4,128.39
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]Beauty_250731,쿨특가_이미지_선스틱_V2_250801,3.6,132,123,1.07317073,7,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]Beauty_250731,쿨특가_이미지_캐러셀_250801,0.97,35,28,1.25,1,,1,1,1,28.73
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]Beauty_250731,쿨특가_이미지_할인_V1_250801,2.58,102,93,1.09677419,1,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,SSA_VOD_INF_보송_찌니파우치_9x16_v1_250716,0.66,14,14,1.0,,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,SSK_VOD_INF_톤코렉팅_찌니파우치_9x16_v1_250716,4.95,42,40,1.05,,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,쿨특가_이미지_선스틱+미스트_250801,3.52,46,44,1.04545455,1,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,쿨특가_이미지_선스틱_V1_250801,66.99,1227,1085,1.13087558,42,,3,2,1,23.4
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,쿨특가_이미지_선스틱_V2_250801,7.14,143,129,1.10852713,4,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,쿨특가_이미지_캐러셀_250801,0.52,11,9,1.22222222,,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[ROAS] 한여름쿨특가_250731,[ROAS]LAL3%_250731,쿨특가_이미지_할인_V1_250801,1.2,27,23,1.17391304,1,,,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[Traffic] Olive young_250801,[Traffic] Olive young_ASC_250801,oliveyoung_V1_250801,174.56,95500,84538,1.1296695,665,,1,,,
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[Traffic] Olive young_250801,[Traffic] Olive young_ASC_250801,oliveyoung_V2_250801,93.09,56882,43200,1.31671296,370,,3,1,1,39.46
2025-08-04,Meta,KAHI_Main_TONES_APSLN_CN_+9,[Traffic] Olive young_250801,[Traffic] Olive young_ASC_250801,oliveyoung_V3_250801,31.49,18059,11069,1.63149336,127,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,BLOOD_C_omega_250710,4.99,557,533,1.04502814,35,2,,5,2,4.32
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,BROSHB_C_movein_250724,,5,3,1.66666667,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,CERBERUS_C_hadesdog,94.04,8092,7737,1.04588342,353,31,,8,3,6.48
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,OMEGA_C_boy,31.63,2593,2395,1.08267223,137,15,,10,5,10.8
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,REDHOOD_C_kiss_250728,0.09,16,12,1.33333333,3,1,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_BL_240911,REG_BL_ALL_LAL 5%_250710,WEHAVETOBE_C_meet_250801,7.41,1043,966,1.07971014,54,2,,4,1,3.6
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_Male_241108,REG_M_PU 1%_PU All_241108,HIIRAGI_C_meeting_241223,0.03,3,3,1.0,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_Male_241108,REG_M_PU 1%_PU All_241108,PIG_C_New life,0.61,100,97,1.03092784,1,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_Male_241108,REG_M_PU 1%_PU All_241108,SHOW_C_interview,47.16,4829,4382,1.10200822,213,23,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[REG] NEW_Male_241108,REG_M_PU 1%_PU All_241108,WIZARD_C_change,2.27,360,337,1.06824926,37,1,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PROMO_META_RT_ASC_250704,MANASALE_AUG_banner_S_v1_250801,0.25,22,18,1.22222222,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PROMO_META_RT_ASC_250704,MANASALE_AUG_banner_S_v2_250801,0.96,71,46,1.54347826,1,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PROMO_META_RT_ASC_250704,MANASALE_AUG_banner_S_v4_250801,0.16,18,14,1.28571429,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,BRIDE_C_idontcare_v1_250630,0.89,31,30,1.03333333,1,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,GORILLA_C_power_250718,0.67,63,56,1.125,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,HOTTA_C_cleanning2_250423,13.97,1088,982,1.10794297,25,1,,5,4,25.92
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,NANACO_C_reward_250714,92.89,5533,4597,1.20361105,149,15,,28,14,90.72
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,SKIPLOAFER_C_entrance_250717,0.05,2,2,1.0,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] ASC_Non_All_240801,PU_META_AUTO_ASC__240801,TRAVEL_C_encounter_250716,10.27,474,429,1.1048951,14,,,1,2,10.8
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,GORILLA_C_power_250718,0.66,37,32,1.15625,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,GROWNUP_C_affair_250801,27.84,1178,925,1.27351351,28,,,5,4,18.72
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,REVENGE_C_bullying_250502,26.84,1600,1309,1.2223071,30,1,,4,2,4.32
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,SKIPLOAFER_C_entrance_250717,0.6,37,32,1.15625,,,,,,
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,TSUGUMOMO_C_save_250728,10.6,450,390,1.15384615,12,,,7,4,54.0
2025-08-04,Meta,Manaboo_APSLN_GMT+9_Seoul,[ROAS] NEW_Non_All_240801,PU_META_F_INT_Manga Age 19-44_250123,YOUBAD_C_man_250716,25.81,1103,1049,1.0514776,34,1,,6,5,41.76
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,1-1. 밤투폼_BRD_AUDP_nPV7d_mix_2449_all_250428,BTF_PTN_유라나토티빙_250520_LR,377.8,17012,13831,1.2299906,297,,50,44,13,674.05
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,1-1. 밤투폼_BRD_AUDP_nPV7d_mix_2449_all_250428,PTN_INF_TGG_40%+트렌드쇼퍼x유라x하츄핑_250516,41.1,2576,2240,1.15,58,,8,5,2,48.05
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,1-1. 밤투폼_BRD_AUDP_nPV7d_mix_2449_all_250428,PTN_INF_eyeoo_DUO커플_블랙헤드_TGG마무리_250424,22.58,1008,854,1.18032787,6,,1,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,1-1. 밤투폼_BRD_AUDP_nPV7d_mix_2449_all_250428,TGG_VOD_INF_32EA물광쥬샤+피뷰과+1회가격_v.o.c_9x16_250416_LR★,275.09,7229,5921,1.22090863,143,1,20,18,7,330.78
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,2. 톤결광팩_INT_ENGS_AUDP+유라_nPV7d_mix_2449_all_250428_cc23,TGG_VOD_INF_트랜드쇼퍼x유라_v2_1x16_250502,285.83,17616,16676,1.05636843,407,,20,9,6,232.05
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,3. 곰젤리팩_BRD_AUDP_nPV7d_mix_2449_all_250722,OCH_VOD_INF_SET체세하+곰젤리3종_v2_9x16_250621 - 사본,41.31,1678,1307,1.28385616,23,,11,10,8,283.6
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-1. 핵심소재라인_CBO_ASC타겟팅_250428,3. 곰젤리팩_BRD_AUDP_nPV7d_mix_2449_all_250722,OCH_VOD_INF_진서아_무물_9x16_250617 - 사본,2.28,124,117,1.05982906,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,BTF_VOD_INF_유라소유비밀_v3_250512_LR,54.78,1174,1107,1.06052394,24,,3,2,1,78.41
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,BTF_VOD_INF_장슨생_v1_250623_LR,26.05,676,647,1.04482226,29,,3,2,1,31.79
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,BTF_VOD_INF_조지무물+40%_250621,142.47,3717,3225,1.15255814,39,1,13,9,3,75.41
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,BTF_VOD_INF_주원_v1_250626,14.66,289,265,1.09056604,6,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,PTN_INF_꿀팁x유라_BTF트렌드쇼퍼_250430,19.85,480,440,1.09090909,8,,2,4,2,74.18
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,TGG_PTN_박하진릴스_250529_LR,56.64,1034,928,1.11422414,21,2,4,6,3,58.32
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,TGG_VOD_INF_Mix_속광올라옴_1등_v.o.c1-1_9x16_250416_LR★,4.59,82,78,1.05128205,3,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,TGG_VOD_INF_TGG_피부의_소유_장거리_v.o.c4-2_9x16_250416_LR★,92.93,1249,1148,1.08797909,46,,5,2,1,25.92
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,TGG_VOD_INF_소유인플거니+붙이고잠_v.o.c1-2_9x16_250416_LR★,103.34,1914,1679,1.13996426,28,,21,13,9,377.93
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_BTMIX_VOD_DMP_KH1-3_2555_F_250419,TGG_VOD_INF_트랜드쇼퍼x유라_v2_1x16_250502,12.32,225,211,1.06635071,11,,1,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,BTF_PTN_INF_또비니+직접세안+지성_250416,23.3,835,721,1.15811373,15,,21,13,4,298.88
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,BTF_VOD_IND_유라밤투폼극추천_v0_250512_LR,24.33,483,431,1.12064965,6,,4,1,1,62.64
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,BTF_VOD_INF_소유Mix+4장점+폭주+할인_v.o_9x16_250422,23.32,581,516,1.12596899,13,,1,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,BTF_VOD_INF_장슨생_v1_250623_LR,1.85,39,39,1.0,4,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,TGG_VOD_INF_1+1_속광올라옴_1등_v.o.c1-1_9x16_250416_LR★,0.01,1,1,1.0,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,TGG_VOD_INF_TGG_피부의_소유_장거리_v.o.c4-2_9x16_250416_LR★,3.24,43,42,1.02380952,1,1,2,1,2,156.24
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,TGG_VOD_INF_물광쥬샤+피뷰과+1회가격_v.o.c_9x16_250416_LR★,145.35,1899,1608,1.18097015,71,,22,9,4,182.16
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 1-2. 핵심소재라인_ABO_DMP타겟활용_250416,전환수최적화_TBMIX_VLAL1-3_KR_2555_F_250430_CLTD23,TGG_VOD_INF_유라포들팩왓츠_v0_9x16_250512_LR,0.51,13,13,1.0,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_유사타겟팅 7%,BTF_PTN_유라나토티빙_250520_LR - 사본,39.02,796,654,1.21712538,32,,8,4,1,68.91
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_유사타겟팅 7%,BTF_VOD_0722장슨생_v1_1x1_250722 - 사본,11.35,312,261,1.1954023,4,,2,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_유사타겟팅 7%,BTF_VOD_0723브랜딩시의성_v1_1x1_250723 - 사본,83.89,4667,4173,1.11838006,44,,7,7,6,171.82
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_자동타겟팅_2549여성,BTF_PTN_유라나토티빙_250520_LR - 사본,27.4,528,438,1.20547945,21,,7,6,2,145.23
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_자동타겟팅_2549여성,BTF_VOD_0722장슨생_v1_1x1_250722 - 사본,6.47,194,167,1.16167665,2,,,1,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-1. 밤투폼_전환가치_ASC_250727,밤투폼_자동타겟팅_2549여성,BTF_VOD_0723브랜딩시의성_v1_1x1_250723 - 사본,137.09,7238,6033,1.19973479,75,,10,10,5,233.49
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-2. 톤결광_전환가치_ASC_250801,톤결광_유사타겟팅 7%,TGG_PTN_해니_v1_9x16_250714 - 사본,58.54,1605,1454,1.10385144,26,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-2. 톤결광_전환가치_ASC_250801,톤결광_자동타겟팅_2549여성,TGG_PTN_해니_v1_9x16_250714 - 사본,89.6,2608,2360,1.10508475,35,,2,1,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-3. 곰젤리팩_전환가치_ASC_250801,곰젤리팩_유사타겟팅 7%,OCH_VOD_INF_SET체세하+곰젤리3종_v2_9x16_250621 - 사본,73.45,1105,993,1.11278953,23,,4,5,4,113.64
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-3. 곰젤리팩_전환가치_ASC_250801,곰젤리팩_유사타겟팅 7%,OCH_VOD_INF_맹채연_v1_1x1_250722 - 사본,0.57,16,15,1.06666667,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-3. 곰젤리팩_전환가치_ASC_250801,곰젤리팩_자동타겟팅_2549여성,OCH_VOD_INF_SET체세하+곰젤리3종_v2_9x16_250621 - 사본,79.28,1560,1446,1.07883817,23,,10,5,2,91.3
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 2-3. 곰젤리팩_전환가치_ASC_250801,곰젤리팩_자동타겟팅_2549여성,OCH_VOD_INF_맹채연_v1_1x1_250722 - 사본,0.51,13,11,1.18181818,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_3039_all_250519++,BTF_VOD_INF_주원_v1_250626,54.14,4052,3434,1.17996506,20,,11,5,7,274.87
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_3039_all_250519++,TGG_CAR_IMG_MIX_CRS_광채387_v3_250714,19.7,2034,1414,1.43847242,8,,2,4,1,48.6
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_3039_all_250519++,TGG_PTN_INF_소유+피부과_250416_LR★,546.94,29145,20806,1.40079785,402,3,85,80,40,1379.54
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_3039_all_250519++,TGG_VOD_INF_32EA물광쥬샤+피뷰과+1회가격_v.o.c_9x16_250416_LR★,157.54,7486,5832,1.28360768,77,1,37,25,10,678.93
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_3039_all_250519++,TGG_VOD_물광쥬사_소유유라추가_9x16_250618,92.62,3484,3028,1.15059445,43,,11,11,4,170.21
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_4049_all_250416_28++,TGG_CAR_IMG_MIX_CRS_광채387_v3_250714,8.38,1120,858,1.30536131,1,,5,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 3. CBO_MASK_AUDP_age_all_250416,BRD_TGG_AUDP_mix_4049_all_250416_28++,TGG_VOD_INF_장슨생+승무원3번_v1_9x16_250625,569.08,32992,27567,1.19679327,335,4,115,109,36,1739.37
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(Partner) ★TEST★_mix_2030_all_250416,BTF_PTN_임땡땡밤투폼_브랜디드_250718_LR★,26.79,3405,2772,1.22835498,46,2,9,5,1,23.76
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(Partner) ★TEST★_mix_2030_all_250416,TGG_PTN_해니_v1_9x16_250714,66.61,2983,2267,1.31583591,33,1,9,6,2,133.56
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_CAR_INF_나이아신아마이드곰젤리_4x5_250718,0.78,17,15,1.13333333,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_SET체세하+곰젤리3종_v2_9x16_250621,,,,,,,1,1,1,23.76
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_곰젤리미백주원(이용주)_v1_9x16_250716,1.56,37,36,1.02777778,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_권지현+무물+청보리_v1_1x16_250620,1.39,46,42,1.0952381,2,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_주원+수분_v1_9x16_250710,0.15,8,8,1.0,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_주원+장벽_v1_9x16_250702,80.63,2325,1862,1.24865736,44,,20,14,2,125.14
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_진서아+곰젤리장벽_v2_9x16_250621,5.84,133,104,1.27884615,3,,1,1,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_진서아+청보리_v1_9x16_250620,0.09,3,3,1.0,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_INF_진서아_무물_9x16_250617,2.17,61,47,1.29787234,,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST2★_BRD_VOD_KR_MIX_2505,OCH_VOD_PRD_기획전SET3+AI_v1_9x16_250625,3.44,59,53,1.11320755,3,,5,1,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST★_BRD_VOD_KR_MIX_250728,OCH_VOD_INF_진서아주원장벽스토리_v1_250728,5.39,177,135,1.31111111,3,,3,1,1,18.0
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST★_BRD_VOD_KR_MIX_250728_2,OCH_VOD_INF_진서아주원장벽스토리배너_v1_250728,5.53,171,129,1.3255814,2,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST★_BRD_VOD_KR_MIX_250730,OCH_VOD_MOD_미국신뢰성_v1_250730,,,,,,,4,3,2,51.84
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST★_BRD_VOD_KR_MIX_250801,OCH_VOD_INF_0801곰젤리노스트레스_수정_250801,4.34,200,178,1.12359551,7,,1,1,1,23.76
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(곰젤리팩)★TEST★_BRD_VOD_KR_MIX_250801_2,OCH_VOD_AI_곰젤리브랜딩_v1_250801,5.4,258,235,1.09787234,5,,2,1,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(밤투폼)★TEST2★_BRD_VOD_KR_MIX_2505,BRS_VOD_0725보들브러쉬_250727-LR★,3.1,66,60,1.1,2,1,1,1,2,47.52
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(밤투폼)★TEST2★_BRD_VOD_KR_MIX_2505,BTF_VOD_0718 9칸 인플루언서 결합 대세감 영상_250719,6.71,241,217,1.11059908,5,,,,,
2025-08-04,Meta,PDL_APSLN_CN_9,[PDL] 9. ROAS_CREATEST_ABO_MIX★★★★,(밤투폼)★TEST2★_BRD_VOD_KR_MIX_2505,BTF_VOD_0722장슨생_v1_1x1_250722,87.09,4509,4017,1.12247946,58,,12,17,3,75.46
